1.900000000000000000e+01,4.000000000000000222e-01,9.937434027019146354e-01
1.900000000000000000e+01,4.500000000000000111e-01,1.014132990344333907e+00
1.900000000000000000e+01,5.000000000000000000e-01,1.035943047600485611e+00
1.900000000000000000e+01,5.500000000000000444e-01,1.059569710705158041e+00
1.900000000000000000e+01,5.999999999999999778e-01,1.084893048462792997e+00
1.900000000000000000e+01,6.500000000000000222e-01,1.111815105920130664e+00
1.900000000000000000e+01,6.999999999999999556e-01,1.140222176014519029e+00
1.900000000000000000e+01,7.500000000000000000e-01,1.170003395600579532e+00
1.900000000000000000e+01,8.000000000000000444e-01,1.201053976012961266e+00
1.900000000000000000e+01,8.499999999999999778e-01,1.233275329417798494e+00
1.900000000000000000e+01,9.000000000000000222e-01,1.266574788415088193e+00
1.900000000000000000e+01,9.499999999999999556e-01,1.300867493373652595e+00
